Generation,Best_Fitness,Terminals,Population_Size,Max_Depth
39,82.35172087659448,"['x', 1, 2, 3, 4]",50,4
40,82.35172087659448,"['x', 1, 2, 3, 4]",50,4
41,82.35172087659448,"['x', 1, 2, 3, 4]",50,4
1,241.85492698710667,"['x', 1, 2, 3, 4]",50,4
2,241.85492698710667,"['x', 1, 2, 3, 4]",50,4
3,241.85492698710667,"['x', 1, 2, 3, 4]",50,4
4,241.85492698710667,"['x', 1, 2, 3, 4]",50,4
5,93.09915015589064,"['x', 1, 2, 3, 4]",50,4
6,93.09915015589064,"['x', 1, 2, 3, 4]",50,4
7,67.54621572580245,"['x', 1, 2, 3, 4]",50,4
8,67.54621572580245,"['x', 1, 2, 3, 4]",50,4
9,28.828392841308737,"['x', 1, 2, 3, 4]",50,4
10,1.568359365157108,"['x', 1, 2, 3, 4]",50,4
11,1.568359365157108,"['x', 1, 2, 3, 4]",50,4
12,1.568359365157108,"['x', 1, 2, 3, 4]",50,4
13,0.0009812890140920927,"['x', 1, 2, 3, 4]",50,4
1,348.0164137565801,"['x', 1, 2, 3, 4]",50,4
2,348.0164137565801,"['x', 1, 2, 3, 4]",50,4
3,348.0164137565801,"['x', 1, 2, 3, 4]",50,4
4,317.83006588694866,"['x', 1, 2, 3, 4]",50,4
5,317.83006588694866,"['x', 1, 2, 3, 4]",50,4
6,317.83006588694866,"['x', 1, 2, 3, 4]",50,4
7,317.83006588694866,"['x', 1, 2, 3, 4]",50,4
8,283.24117026504496,"['x', 1, 2, 3, 4]",50,4
9,283.24117026504496,"['x', 1, 2, 3, 4]",50,4
10,283.24117026504496,"['x', 1, 2, 3, 4]",50,4
11,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
12,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
13,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
14,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
15,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
16,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
17,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
18,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
19,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
20,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
21,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
22,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
23,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
24,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
25,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
26,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
27,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
28,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
29,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
30,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
31,278.41385680216916,"['x', 1, 2, 3, 4]",50,4
1,608.6148937802105,"['x', 1]",100,4
2,396.6312084382336,"['x', 1]",100,4
3,199.06725951730073,"['x', 1]",100,4
4,199.06725951730073,"['x', 1]",100,4
5,199.06725951730073,"['x', 1]",100,4
6,199.06725951730073,"['x', 1]",100,4
7,184.35554741145387,"['x', 1]",100,4
8,127.95759073538223,"['x', 1]",100,4
9,127.95759073538223,"['x', 1]",100,4
10,122.61640956281373,"['x', 1]",100,4
11,122.61640956281373,"['x', 1]",100,4
12,122.61640956281373,"['x', 1]",100,4
13,117.28710224229158,"['x', 1]",100,4
14,114.14361943764133,"['x', 1]",100,4
15,114.14361943764133,"['x', 1]",100,4
16,114.14361943764133,"['x', 1]",100,4
17,109.3790584013997,"['x', 1]",100,4
18,109.3790584013997,"['x', 1]",100,4
19,109.3790584013997,"['x', 1]",100,4
20,109.3790584013997,"['x', 1]",100,4
21,109.3790584013997,"['x', 1]",100,4
22,109.3790584013997,"['x', 1]",100,4
23,109.3790584013997,"['x', 1]",100,4
24,109.3790584013997,"['x', 1]",100,4
25,109.3790584013997,"['x', 1]",100,4
26,109.3790584013997,"['x', 1]",100,4
27,109.3790584013997,"['x', 1]",100,4
28,109.3790584013997,"['x', 1]",100,4
29,109.3790584013997,"['x', 1]",100,4
30,109.3790584013997,"['x', 1]",100,4
31,109.3790584013997,"['x', 1]",100,4
32,109.3790584013997,"['x', 1]",100,4
33,109.3790584013997,"['x', 1]",100,4
34,109.3790584013997,"['x', 1]",100,4
35,109.3790584013997,"['x', 1]",100,4
36,109.3790584013997,"['x', 1]",100,4
37,109.3790584013997,"['x', 1]",100,4
1,254.32963991431888,"['x', 1]",100,4
2,250.79222172127172,"['x', 1]",100,4
3,168.01841032212823,"['x', 1]",100,4
4,168.01841032212823,"['x', 1]",100,4
5,168.01841032212823,"['x', 1]",100,4
6,168.01841032212823,"['x', 1]",100,4
7,128.50426401201497,"['x', 1]",100,4
8,128.50426401201497,"['x', 1]",100,4
9,128.50426401201497,"['x', 1]",100,4
10,128.50426401201497,"['x', 1]",100,4
11,113.22804618028337,"['x', 1]",100,4
12,113.22804618028337,"['x', 1]",100,4
13,103.66116901086025,"['x', 1]",100,4
14,103.66116901086025,"['x', 1]",100,4
15,97.34469448705143,"['x', 1]",100,4
16,97.34469448705143,"['x', 1]",100,4
17,97.34469448705143,"['x', 1]",100,4
18,97.34469448705143,"['x', 1]",100,4
19,97.34469448705143,"['x', 1]",100,4
20,94.27862260885694,"['x', 1]",100,4
21,94.27862260885694,"['x', 1]",100,4
22,94.27862260885694,"['x', 1]",100,4
23,94.27862260885694,"['x', 1]",100,4
24,94.27862260885694,"['x', 1]",100,4
25,94.27862260885694,"['x', 1]",100,4
26,94.27862260885694,"['x', 1]",100,4
27,94.27862260885694,"['x', 1]",100,4
28,94.27862260885694,"['x', 1]",100,4
29,94.27862260885694,"['x', 1]",100,4
30,94.27862260885694,"['x', 1]",100,4
31,94.27862260885694,"['x', 1]",100,4
32,94.27862260885694,"['x', 1]",100,4
33,94.27862260885694,"['x', 1]",100,4
34,94.27862260885694,"['x', 1]",100,4
35,94.27862260885694,"['x', 1]",100,4
36,94.27862260885694,"['x', 1]",100,4
37,94.27862260885694,"['x', 1]",100,4
38,94.27862260885694,"['x', 1]",100,4
39,94.27862260885694,"['x', 1]",100,4
40,94.27862260885694,"['x', 1]",100,4
1,358.05150400550116,"['x', 1]",100,4
2,330.9918847094109,"['x', 1]",100,4
3,235.19332297330848,"['x', 1]",100,4
4,166.79862684804306,"['x', 1]",100,4
5,101.71556540171474,"['x', 1]",100,4
6,101.71556540171474,"['x', 1]",100,4
7,101.71556540171474,"['x', 1]",100,4
8,101.71556540171474,"['x', 1]",100,4
9,94.5065488693515,"['x', 1]",100,4
10,94.5065488693515,"['x', 1]",100,4
11,94.5065488693515,"['x', 1]",100,4
12,94.5065488693515,"['x', 1]",100,4
13,90.59378183293313,"['x', 1]",100,4
14,90.59378183293313,"['x', 1]",100,4
15,90.59378183293313,"['x', 1]",100,4
16,90.59378183293313,"['x', 1]",100,4
17,90.59378183293313,"['x', 1]",100,4
18,90.59378183293312,"['x', 1]",100,4
19,90.59378183293312,"['x', 1]",100,4
20,90.59378183293312,"['x', 1]",100,4
21,90.59378183293312,"['x', 1]",100,4
22,90.59378183293312,"['x', 1]",100,4
23,90.59378183293312,"['x', 1]",100,4
24,90.59378183293312,"['x', 1]",100,4
25,90.59378183293312,"['x', 1]",100,4
26,90.59378183293312,"['x', 1]",100,4
27,90.59378183293312,"['x', 1]",100,4
28,90.59378183293312,"['x', 1]",100,4
29,90.59378183293312,"['x', 1]",100,4
30,90.59378183293312,"['x', 1]",100,4
31,90.59378183293312,"['x', 1]",100,4
32,90.59378183293312,"['x', 1]",100,4
33,90.59378183293312,"['x', 1]",100,4
34,90.59378183293312,"['x', 1]",100,4
35,90.59378183293312,"['x', 1]",100,4
36,90.59378183293312,"['x', 1]",100,4
37,90.59378183293312,"['x', 1]",100,4
38,90.59378183293312,"['x', 1]",100,4
1,337.06319552006556,"['x', 1]",100,4
2,337.06319552006556,"['x', 1]",100,4
3,249.60973794060564,"['x', 1]",100,4
4,120.43605099604989,"['x', 1]",100,4
5,120.43605099604989,"['x', 1]",100,4
6,120.43605099604989,"['x', 1]",100,4
7,120.43605099604989,"['x', 1]",100,4
8,115.81957855434058,"['x', 1]",100,4
9,97.783392178894,"['x', 1]",100,4
10,93.65282941253047,"['x', 1]",100,4
11,93.65282941253047,"['x', 1]",100,4
12,93.65282941253047,"['x', 1]",100,4
13,93.65282941253047,"['x', 1]",100,4
14,93.65282941253047,"['x', 1]",100,4
15,93.65282941253047,"['x', 1]",100,4
16,93.65282941253047,"['x', 1]",100,4
17,93.65282941253047,"['x', 1]",100,4
18,93.65282941253047,"['x', 1]",100,4
19,93.65282941253047,"['x', 1]",100,4
20,93.65282941253047,"['x', 1]",100,4
21,93.65282941253047,"['x', 1]",100,4
22,93.65282941253047,"['x', 1]",100,4
23,93.65282941253047,"['x', 1]",100,4
24,93.65282941253047,"['x', 1]",100,4
25,93.65282941253047,"['x', 1]",100,4
26,93.65282941253047,"['x', 1]",100,4
27,93.65282941253047,"['x', 1]",100,4
28,93.65282941253047,"['x', 1]",100,4
29,93.65282941253047,"['x', 1]",100,4
30,93.65282941253047,"['x', 1]",100,4
1,345.6883792058843,"['x', 1, 2]",100,4
2,192.62925617499656,"['x', 1, 2]",100,4
3,192.62925617499656,"['x', 1, 2]",100,4
4,192.62925617499656,"['x', 1, 2]",100,4
5,124.79365553079431,"['x', 1, 2]",100,4
6,124.79365553079431,"['x', 1, 2]",100,4
7,92.20104856247939,"['x', 1, 2]",100,4
8,47.00564137274951,"['x', 1, 2]",100,4
9,27.837671003314902,"['x', 1, 2]",100,4
10,27.837671003314902,"['x', 1, 2]",100,4
11,27.837671003314902,"['x', 1, 2]",100,4
12,27.837671003314902,"['x', 1, 2]",100,4
13,14.132650190111987,"['x', 1, 2]",100,4
14,6.50481491560537,"['x', 1, 2]",100,4
15,6.50481491560537,"['x', 1, 2]",100,4
16,6.50481491560537,"['x', 1, 2]",100,4
17,6.50481491560537,"['x', 1, 2]",100,4
18,6.50481491560537,"['x', 1, 2]",100,4
19,5.9175866979745395,"['x', 1, 2]",100,4
20,5.9175866979745395,"['x', 1, 2]",100,4
21,5.9175866979745395,"['x', 1, 2]",100,4
22,5.9175866979745395,"['x', 1, 2]",100,4
23,5.9175866979745395,"['x', 1, 2]",100,4
24,5.9175866979745395,"['x', 1, 2]",100,4
25,5.9175866979745395,"['x', 1, 2]",100,4
26,5.9175866979745395,"['x', 1, 2]",100,4
27,5.9175866979745395,"['x', 1, 2]",100,4
28,5.9175866979745395,"['x', 1, 2]",100,4
29,5.9175866979745395,"['x', 1, 2]",100,4
30,5.9175866979745395,"['x', 1, 2]",100,4
31,5.9175866979745395,"['x', 1, 2]",100,4
32,5.9175866979745395,"['x', 1, 2]",100,4
33,5.9175866979745395,"['x', 1, 2]",100,4
34,5.9175866979745395,"['x', 1, 2]",100,4
35,5.9175866979745395,"['x', 1, 2]",100,4
36,5.9175866979745395,"['x', 1, 2]",100,4
37,5.9175866979745395,"['x', 1, 2]",100,4
38,5.9175866979745395,"['x', 1, 2]",100,4
39,5.9175866979745395,"['x', 1, 2]",100,4
1,537.6388299142218,"['x', 1, 2]",100,4
2,318.5161278664741,"['x', 1, 2]",100,4
3,114.69997480820216,"['x', 1, 2]",100,4
4,107.32037528523166,"['x', 1, 2]",100,4
5,107.32037528523166,"['x', 1, 2]",100,4
6,25.571117834236247,"['x', 1, 2]",100,4
7,6.391803953362931,"['x', 1, 2]",100,4
8,6.391803953362931,"['x', 1, 2]",100,4
9,6.391803953362931,"['x', 1, 2]",100,4
10,1.597830020571197,"['x', 1, 2]",100,4
11,1.597830020571197,"['x', 1, 2]",100,4
12,1.597830020571197,"['x', 1, 2]",100,4
13,0.0009780928760794126,"['x', 1, 2]",100,4
1,320.71174421580827,"['x', 1, 2]",100,4
2,320.71174421580827,"['x', 1, 2]",100,4
3,207.4418627518514,"['x', 1, 2]",100,4
4,108.22671289002109,"['x', 1, 2]",100,4
5,108.22671289002109,"['x', 1, 2]",100,4
6,39.148384641685894,"['x', 1, 2]",100,4
7,13.507751324240752,"['x', 1, 2]",100,4
8,6.505309910686106,"['x', 1, 2]",100,4
9,6.505309910686106,"['x', 1, 2]",100,4
10,6.505309910686106,"['x', 1, 2]",100,4
11,0.0009898238360685643,"['x', 1, 2]",100,4
1,486.38669337518417,"['x', 1, 2]",100,4
2,486.38669337518417,"['x', 1, 2]",100,4
3,356.38766061503753,"['x', 1, 2]",100,4
4,356.38766061503753,"['x', 1, 2]",100,4
5,235.65598118706697,"['x', 1, 2]",100,4
6,139.03093759359132,"['x', 1, 2]",100,4
7,139.03093759359132,"['x', 1, 2]",100,4
8,128.5875999022579,"['x', 1, 2]",100,4
9,93.54655990196169,"['x', 1, 2]",100,4
10,93.54655990196169,"['x', 1, 2]",100,4
11,76.10031341168015,"['x', 1, 2]",100,4
12,20.23712184026483,"['x', 1, 2]",100,4
13,20.23712184026483,"['x', 1, 2]",100,4
14,19.905394687833816,"['x', 1, 2]",100,4
15,19.905394687833816,"['x', 1, 2]",100,4
16,19.905394687833816,"['x', 1, 2]",100,4
17,18.410196840488613,"['x', 1, 2]",100,4
18,1.626984120747339,"['x', 1, 2]",100,4
19,0.0009551463588110218,"['x', 1, 2]",100,4
1,122.92058167438074,"['x', 1, 2, 3]",100,4
2,122.92058167438074,"['x', 1, 2, 3]",100,4
3,122.92058167438074,"['x', 1, 2, 3]",100,4
4,122.92058167438074,"['x', 1, 2, 3]",100,4
5,122.92058167438074,"['x', 1, 2, 3]",100,4
6,115.62704795535316,"['x', 1, 2, 3]",100,4
7,61.83334960516576,"['x', 1, 2, 3]",100,4
8,61.83334960516576,"['x', 1, 2, 3]",100,4
9,13.031879339743222,"['x', 1, 2, 3]",100,4
10,13.031879339743222,"['x', 1, 2, 3]",100,4
11,13.031879339743222,"['x', 1, 2, 3]",100,4
12,13.031879339743222,"['x', 1, 2, 3]",100,4
13,13.031879339743222,"['x', 1, 2, 3]",100,4
14,0.0009899193189439953,"['x', 1, 2, 3]",100,4
1,431.19098328365976,"['x', 1, 2, 3]",100,4
2,291.4853081817055,"['x', 1, 2, 3]",100,4
3,114.9127142576826,"['x', 1, 2, 3]",100,4
4,114.9127142576826,"['x', 1, 2, 3]",100,4
5,114.9127142576826,"['x', 1, 2, 3]",100,4
6,58.63609471794948,"['x', 1, 2, 3]",100,4
7,13.369465694438947,"['x', 1, 2, 3]",100,4
8,13.369465694438947,"['x', 1, 2, 3]",100,4
9,13.369465694438947,"['x', 1, 2, 3]",100,4
10,13.369465694438947,"['x', 1, 2, 3]",100,4
11,13.369465694438947,"['x', 1, 2, 3]",100,4
12,13.369465694438947,"['x', 1, 2, 3]",100,4
13,13.369465694438947,"['x', 1, 2, 3]",100,4
14,1.5975473017472115,"['x', 1, 2, 3]",100,4
15,1.5975473017472115,"['x', 1, 2, 3]",100,4
16,1.5975473017472115,"['x', 1, 2, 3]",100,4
17,1.5975473017472115,"['x', 1, 2, 3]",100,4
18,1.5975473017472115,"['x', 1, 2, 3]",100,4
19,1.5975473017472115,"['x', 1, 2, 3]",100,4
20,1.5975473017472115,"['x', 1, 2, 3]",100,4
21,1.5975473017472115,"['x', 1, 2, 3]",100,4
22,1.5975473017472115,"['x', 1, 2, 3]",100,4
23,1.5975473017472115,"['x', 1, 2, 3]",100,4
24,1.5975473017472115,"['x', 1, 2, 3]",100,4
25,1.5975473017472115,"['x', 1, 2, 3]",100,4
26,1.5975473017472115,"['x', 1, 2, 3]",100,4
27,1.5975473017472115,"['x', 1, 2, 3]",100,4
28,1.5975473017472115,"['x', 1, 2, 3]",100,4
29,1.5975473017472115,"['x', 1, 2, 3]",100,4
30,1.5975473017472115,"['x', 1, 2, 3]",100,4
31,1.5975473017472115,"['x', 1, 2, 3]",100,4
32,1.5975473017472115,"['x', 1, 2, 3]",100,4
33,1.5975473017472115,"['x', 1, 2, 3]",100,4
34,1.5975473017472115,"['x', 1, 2, 3]",100,4
1,505.0540937845468,"['x', 1, 2, 3]",100,4
2,262.2243478577834,"['x', 1, 2, 3]",100,4
3,85.8042602571022,"['x', 1, 2, 3]",100,4
4,55.27885867179056,"['x', 1, 2, 3]",100,4
5,55.27885867179056,"['x', 1, 2, 3]",100,4
6,55.27885867179056,"['x', 1, 2, 3]",100,4
7,53.26871740839947,"['x', 1, 2, 3]",100,4
8,53.26871740839947,"['x', 1, 2, 3]",100,4
9,27.875259606559524,"['x', 1, 2, 3]",100,4
10,27.735587977653232,"['x', 1, 2, 3]",100,4
11,1.5966864254774016,"['x', 1, 2, 3]",100,4
12,1.5966864254774016,"['x', 1, 2, 3]",100,4
13,1.5966864254774016,"['x', 1, 2, 3]",100,4
14,1.5966864254774016,"['x', 1, 2, 3]",100,4
15,1.5966864254774016,"['x', 1, 2, 3]",100,4
16,1.5966864254774016,"['x', 1, 2, 3]",100,4
17,1.4767509937163688,"['x', 1, 2, 3]",100,4
18,1.4767509937163688,"['x', 1, 2, 3]",100,4
19,1.4767509937163688,"['x', 1, 2, 3]",100,4
20,1.4767509937163688,"['x', 1, 2, 3]",100,4
21,1.4767509937163688,"['x', 1, 2, 3]",100,4
22,1.4767509937163688,"['x', 1, 2, 3]",100,4
23,1.4767509937163688,"['x', 1, 2, 3]",100,4
24,1.4767509937163688,"['x', 1, 2, 3]",100,4
25,1.4767509937163688,"['x', 1, 2, 3]",100,4
26,1.4767509937163688,"['x', 1, 2, 3]",100,4
27,1.4767509937163688,"['x', 1, 2, 3]",100,4
28,1.4767509937163688,"['x', 1, 2, 3]",100,4
29,1.4767509937163688,"['x', 1, 2, 3]",100,4
30,1.4767509937163688,"['x', 1, 2, 3]",100,4
31,1.4767509937163688,"['x', 1, 2, 3]",100,4
32,1.4767509937163688,"['x', 1, 2, 3]",100,4
33,1.4767509937163688,"['x', 1, 2, 3]",100,4
34,1.4767509937163688,"['x', 1, 2, 3]",100,4
35,1.4767509937163688,"['x', 1, 2, 3]",100,4
36,1.4767509937163688,"['x', 1, 2, 3]",100,4
37,1.4767509937163688,"['x', 1, 2, 3]",100,4
1,235.42819149480405,"['x', 1, 2, 3]",100,4
2,195.87197249861993,"['x', 1, 2, 3]",100,4
3,195.87197249861993,"['x', 1, 2, 3]",100,4
4,116.8840467538765,"['x', 1, 2, 3]",100,4
5,14.388298904777717,"['x', 1, 2, 3]",100,4
6,1.5994417233703901,"['x', 1, 2, 3]",100,4
7,1.5994417233703901,"['x', 1, 2, 3]",100,4
8,1.5994417233703901,"['x', 1, 2, 3]",100,4
9,0.0009730110772949963,"['x', 1, 2, 3]",100,4
1,329.45169094638425,"['x', 1, 2, 3, 4]",100,4
2,299.17916348475137,"['x', 1, 2, 3, 4]",100,4
3,108.6197076025438,"['x', 1, 2, 3, 4]",100,4
4,108.6197076025438,"['x', 1, 2, 3, 4]",100,4
5,42.76050121259005,"['x', 1, 2, 3, 4]",100,4
6,42.76050121259005,"['x', 1, 2, 3, 4]",100,4
7,39.958709963449316,"['x', 1, 2, 3, 4]",100,4
8,19.61633711569524,"['x', 1, 2, 3, 4]",100,4
9,19.61633711569524,"['x', 1, 2, 3, 4]",100,4
10,19.61633711569524,"['x', 1, 2, 3, 4]",100,4
11,19.61633711569524,"['x', 1, 2, 3, 4]",100,4
12,19.61633711569524,"['x', 1, 2, 3, 4]",100,4
13,19.61633711569524,"['x', 1, 2, 3, 4]",100,4
14,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
15,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
16,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
17,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
18,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
19,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
20,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
21,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
22,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
23,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
24,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
25,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
26,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
27,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
28,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
29,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
30,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
31,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
32,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
33,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
34,18.142851887788055,"['x', 1, 2, 3, 4]",100,4
1,138.04171194164027,"['x', 1, 2, 3, 4]",100,4
2,138.04171194164027,"['x', 1, 2, 3, 4]",100,4
3,138.04171194164027,"['x', 1, 2, 3, 4]",100,4
4,122.04339252024069,"['x', 1, 2, 3, 4]",100,4
5,109.28381656102701,"['x', 1, 2, 3, 4]",100,4
6,99.41811835936585,"['x', 1, 2, 3, 4]",100,4
7,94.0181301860047,"['x', 1, 2, 3, 4]",100,4
8,94.0181301860047,"['x', 1, 2, 3, 4]",100,4
9,86.22674899470456,"['x', 1, 2, 3, 4]",100,4
10,86.22674899470456,"['x', 1, 2, 3, 4]",100,4
11,84.25511071266756,"['x', 1, 2, 3, 4]",100,4
12,83.99024815145505,"['x', 1, 2, 3, 4]",100,4
13,83.76244509214398,"['x', 1, 2, 3, 4]",100,4
14,83.76244509214398,"['x', 1, 2, 3, 4]",100,4
15,83.76244509214398,"['x', 1, 2, 3, 4]",100,4
16,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
17,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
18,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
19,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
20,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
21,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
22,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
23,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
24,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
25,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
26,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
27,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
28,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
29,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
30,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
31,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
32,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
33,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
34,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
35,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
36,83.41176141880646,"['x', 1, 2, 3, 4]",100,4
1,336.196692842862,"['x', 1, 2, 3, 4]",100,4
2,282.5889754968126,"['x', 1, 2, 3, 4]",100,4
3,159.06499240648512,"['x', 1, 2, 3, 4]",100,4
4,134.94007960630148,"['x', 1, 2, 3, 4]",100,4
5,134.94007960630148,"['x', 1, 2, 3, 4]",100,4
6,111.94399034952826,"['x', 1, 2, 3, 4]",100,4
7,111.94399034952826,"['x', 1, 2, 3, 4]",100,4
8,85.9210668410503,"['x', 1, 2, 3, 4]",100,4
9,53.22688544345731,"['x', 1, 2, 3, 4]",100,4
10,53.22688544345731,"['x', 1, 2, 3, 4]",100,4
11,25.07095795782133,"['x', 1, 2, 3, 4]",100,4
12,14.102766747551783,"['x', 1, 2, 3, 4]",100,4
13,14.102766747551783,"['x', 1, 2, 3, 4]",100,4
14,0.0009651005690788952,"['x', 1, 2, 3, 4]",100,4
1,206.84994176423362,"['x', 1, 2, 3, 4]",100,4
2,89.48744429445227,"['x', 1, 2, 3, 4]",100,4
3,89.48744429445227,"['x', 1, 2, 3, 4]",100,4
4,89.48744429445227,"['x', 1, 2, 3, 4]",100,4
5,86.58157845019983,"['x', 1, 2, 3, 4]",100,4
6,86.58157845019983,"['x', 1, 2, 3, 4]",100,4
7,13.919452832140674,"['x', 1, 2, 3, 4]",100,4
8,13.919452832140674,"['x', 1, 2, 3, 4]",100,4
9,13.919452832140674,"['x', 1, 2, 3, 4]",100,4
10,12.57632857449725,"['x', 1, 2, 3, 4]",100,4
11,12.57632857449725,"['x', 1, 2, 3, 4]",100,4
12,12.57632857449725,"['x', 1, 2, 3, 4]",100,4
13,12.57632857449725,"['x', 1, 2, 3, 4]",100,4
14,12.57632857449725,"['x', 1, 2, 3, 4]",100,4
15,1.4799414403536575,"['x', 1, 2, 3, 4]",100,4
16,1.4799414403536575,"['x', 1, 2, 3, 4]",100,4
17,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
18,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
19,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
20,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
21,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
22,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
23,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
24,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
25,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
26,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
27,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
28,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
29,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
30,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
31,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
32,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
33,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
34,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
35,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
36,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
37,1.4787580611505193,"['x', 1, 2, 3, 4]",100,4
1,535.2906329204496,"['x', 1]",150,4
2,507.453331120819,"['x', 1]",150,4
3,361.9334278349748,"['x', 1]",150,4
4,339.4214316346816,"['x', 1]",150,4
5,339.4214316346816,"['x', 1]",150,4
6,339.4214316346816,"['x', 1]",150,4
7,235.56968412165782,"['x', 1]",150,4
8,235.56968412165782,"['x', 1]",150,4
9,169.94293750221644,"['x', 1]",150,4
10,169.94293750221644,"['x', 1]",150,4
11,112.5888971695107,"['x', 1]",150,4
12,112.5888971695107,"['x', 1]",150,4
13,96.32882987707032,"['x', 1]",150,4
14,96.32882987707032,"['x', 1]",150,4
15,92.3841698298961,"['x', 1]",150,4
16,92.3841698298961,"['x', 1]",150,4
17,92.3841698298961,"['x', 1]",150,4
18,92.3841698298961,"['x', 1]",150,4
19,92.3841698298961,"['x', 1]",150,4
20,92.3841698298961,"['x', 1]",150,4
21,92.3841698298961,"['x', 1]",150,4
22,92.3841698298961,"['x', 1]",150,4
23,92.3841698298961,"['x', 1]",150,4
24,92.3841698298961,"['x', 1]",150,4
25,92.3841698298961,"['x', 1]",150,4
26,71.60186572239346,"['x', 1]",150,4
27,71.60186572239346,"['x', 1]",150,4
28,71.60186572239346,"['x', 1]",150,4
29,71.60186572239346,"['x', 1]",150,4
30,71.60186572239346,"['x', 1]",150,4
31,71.60186572239346,"['x', 1]",150,4
32,71.60186572239346,"['x', 1]",150,4
33,71.60186572239346,"['x', 1]",150,4
34,71.60186572239346,"['x', 1]",150,4
35,71.60186572239346,"['x', 1]",150,4
